frame_id,time,u,v,X,Y,Z,A,B,C
129,17.31977605819702,558.6984,364.0769,-184.6569,-472.1946,397.7598,-81.6338,89.7579,36.624
130,17.455626010894775,559.1313,369.128,-182.3451,-471.5237,397.1633,-146.568,89.5981,-21.7721
131,17.59144401550293,559.4816,374.777,-180.2415,-471.0792,396.9966,-164.146,89.2718,-36.9458
132,17.724009037017822,559.5343,381.241,-178.1969,-470.8224,397.2292,-170.4501,88.9034,-42.6686
133,17.8596510887146,559.097,387.5757,-176.1945,-470.742,397.8746,-173.5806,88.5259,-45.4227
134,17.991719007492065,557.9926,394.325,-174.4009,-470.8309,398.813,-175.2386,88.1465,-46.8967
135,18.12760591506958,556.3759,402.4987,-172.5434,-471.1006,400.1944,-176.3285,87.758,-47.7955
136,18.25994896888733,554.3828,409.9894,-170.823,-471.5226,401.9377,-177.0661,87.3521,-48.3642
137,18.395564079284668,552.1567,418.6344,-169.0884,-472.0767,403.8556,-177.5464,86.9564,-48.69
138,18.531532049179077,549.665,427.5978,-167.4016,-472.8022,406.2272,-177.9081,86.5399,-48.8699
139,18.663676977157593,546.8451,438.1952,-165.7727,-473.665,408.9538,-178.1665,86.1402,-48.9387
140,18.79955506324768,542.7124,447.5615,-164.1229,-474.6835,412.0321,-178.3749,85.7264,-48.9313
141,18.93164896965027,539.0272,456.5031,-162.5825,-475.7228,415.158,-178.5185,85.3453,-48.8668
142,19.06763195991516,534.1804,466.3148,-161.0191,-476.8977,418.7978,-178.6382,84.9533,-48.7558
143,19.199963092803955,529.6318,476.078,-159.5592,-478.1248,422.4141,-178.7306,84.5812,-48.6152
144,19.335998058319092,524.2939,485.6266,-157.9997,-479.4053,426.3442,-178.8064,84.2386,-48.4461
145,19.472073078155518,519.427,495.075,-156.4198,-480.794,430.6861,-178.8745,83.8715,-48.2574
146,19.60357093811035,513.4392,505.3336,-154.9203,-482.1314,435.1038,-178.933,83.5533,-48.0634
147,19.73956608772278,507.6389,515.556,-153.3088,-483.5652,439.699,-178.9875,83.2292,-47.8502
