frame_id,time,u,v,X,Y,Z,A,B,C
175,23.629974126815796,475.0193,401.2133,431.0466,67.1053,567.1215,84.6966,89.3931,84.5296
176,23.762141942977905,475.0722,403.3817,431.1434,66.4952,568.1073,85.3032,89.3729,85.1021
177,23.897815942764282,475.1226,405.5981,431.2402,65.8708,569.1578,85.813,89.3529,85.5962
178,24.030000925064087,475.1766,407.9307,431.3335,65.2425,570.2309,86.2326,89.3354,85.9888
179,24.16591501235962,475.3777,410.0169,431.4255,64.6124,571.3726,86.5774,89.3185,86.317
180,24.301790952682495,475.0462,412.3443,431.514,63.9692,572.4949,86.8597,89.3031,86.5759
181,24.43385910987854,474.7705,414.2835,431.5959,63.3377,573.6612,87.0637,89.2891,86.7678
182,24.570078134536743,474.7453,417.4269,431.6729,62.7114,574.8355,87.2204,89.277,86.9111
183,24.701690912246704,474.6492,419.9609,431.7454,62.0366,576.1316,87.3328,89.2662,87.0055
184,24.83767008781433,474.7906,422.4387,431.8135,61.3647,577.3821,87.4002,89.2568,87.0616
185,24.969500064849854,474.4092,425.2769,431.8737,60.7172,578.627,87.4271,89.2492,87.0788
186,25.105618953704834,474.178,427.9681,431.927,60.0338,579.9408,87.4212,89.2427,87.0635
187,25.242062091827393,473.5855,431.2379,431.9717,59.3411,581.3375,87.3835,89.2378,87.0188
188,25.37368607521057,473.5628,433.4799,432.0074,58.6853,582.6548,87.3236,89.2346,86.9491
189,25.50940203666687,473.5002,436.2603,432.0352,57.9805,584.0338,87.2372,89.2327,86.8591
190,25.641735076904297,472.9554,439.9748,432.0526,57.2791,585.4388,87.1371,89.2325,86.7521
191,25.777640104293823,472.6863,443.2205,432.0599,56.5602,586.868,87.0212,89.2338,86.63
192,25.909451007843018,472.3083,445.8051,432.0573,55.8491,588.2574,86.8931,89.2366,86.499
193,26.04551410675049,471.8275,448.9319,432.0423,55.0521,589.8355,86.7312,89.2413,86.3324
194,26.181435108184814,471.2947,452.6096,432.0164,54.2727,591.3431,86.5474,89.2479,86.15
195,26.31334114074707,470.9946,455.7531,431.9792,53.4945,592.8403,86.3347,89.2565,85.9325
196,26.449296951293945,470.4892,458.4568,431.9338,52.7374,594.2768,86.0987,89.2663,85.6886
197,26.58151602745056,469.876,462.187,431.8761,51.971,595.7507,85.8106,89.2784,85.4046
198,26.71732497215271,468.747,465.6365,431.8134,51.1984,597.1462,85.4888,89.292,85.0783
199,26.849276065826416,468.4996,467.937,431.7406,50.4085,598.5424,85.107,89.3074,84.6981
200,26.98515510559082,467.7972,470.5352,431.6608,49.6275,599.9115,84.6692,89.3247,84.2565
201,27.121432065963745,467.3925,473.9105,431.5692,48.8072,601.2817,84.1457,89.3439,83.7378
202,27.253248929977417,466.4977,476.9608,431.4845,48.0764,602.5253,83.5722,89.3634,83.17
203,27.38911509513855,465.7213,479.5992,431.3909,47.3035,603.7785,82.9154,89.3858,82.484
204,27.52110004425049,464.6893,482.0318,431.2948,46.5362,605.0055,82.1329,89.4087,81.7163
205,27.65745711326599,464.001,484.78,431.1933,45.7444,606.1788,81.2281,89.4335,80.8058
206,27.78936195373535,463.237,487.8632,431.0912,44.9586,607.3301,80.1781,89.4596,79.7503
207,27.925409078598022,462.3409,490.0763,430.984,44.1403,608.4499,78.9258,89.4865,78.4984
208,28.0608811378479,461.4239,492.2502,430.8838,43.3817,609.477,77.5039,89.5151,77.065
209,28.192893028259277,460.1467,494.4631,430.7827,42.5642,610.4995,75.7996,89.5449,75.3082
210,28.32875895500183,459.1913,497.2628,430.6765,41.7345,611.5088,73.6747,89.5758,73.1922
211,28.46083903312683,458.1723,499.4037,430.5759,40.9485,612.4231,71.2204,89.6065,70.6624
212,28.596984148025513,457.0766,501.3896,430.4766,40.1222,613.3084,68.1042,89.6381,67.3233
213,28.728622913360596,456.0169,503.4211,430.3811,39.2941,614.1542,64.3783,89.6687,63.7322
214,28.86495304107666,454.7411,504.6154,430.2902,38.4599,614.9527,59.5463,89.6998,58.7958
215,29.000599145889282,453.0153,506.4692,430.2009,37.6103,615.7158,53.4805,89.7288,52.5218
216,29.133049964904785,451.912,508.164,430.1214,36.7725,616.4208,46.1194,89.7537,45.011
217,29.268338918685913,450.671,510.143,430.0462,35.9219,617.0588,36.7668,89.7744,35.4163
218,29.400583028793335,449.5602,511.2418,429.9803,35.0889,617.6228,25.7107,89.7879,24.3002
219,29.53660297393799,447.8757,512.4179,429.9152,34.1939,618.1978,12.8823,89.7923,11.359
220,29.668509006500244,446.2237,514.0388,429.8617,33.3325,618.6587,0.6763,89.7864,-0.9068
221,29.80437397956848,444.6558,514.6862,429.8176,32.4741,619.0916,-11.0325,89.771,-12.5147
222,29.94071102142334,443.4326,515.8475,429.7785,31.5935,619.4731,-21.2528,89.7462,-22.3093
223,30.072363138198853,441.5448,516.5692,429.7503,30.7467,619.7792,-29.327,89.7157,-29.9906
224,30.208312034606934,440.1731,516.9514,429.7302,29.8838,620.0465,-35.7425,89.6798,-36.268
225,30.340496063232422,438.0447,518.0424,429.7184,29.0168,620.2546,-40.9141,89.6415,-41.1755
226,30.475999116897583,436.4045,518.3397,429.7157,28.1184,620.4107,-45.107,89.5992,-45.1986
227,30.608588933944702,433.9148,519.0228,429.7212,27.2836,620.5071,-48.1809,89.5573,-48.3438
228,30.744252920150757,432.7429,519.0232,429.7364,26.3738,620.5596,-51.1851,89.5116,-50.9799
229,30.880052089691162,430.9641,519.6217,429.7584,25.536,620.5577,-53.357,89.467,-53.1542
230,31.01215696334839,429.5607,519.9694,429.7877,24.6985,620.508,-55.1682,89.4228,-54.8956
231,31.148030996322632,427.7037,519.3359,429.8263,23.8131,620.4094,-56.7571,89.3769,-56.3981
232,31.28005599975586,426.0048,518.153,429.8706,23.001,620.2678,-58.0776,89.3319,-57.6822
233,31.416486024856567,424.4584,518.584,429.9231,22.1357,620.0819,-59.2534,89.2854,-58.788
234,31.548479080200195,422.958,518.71,429.9854,21.244,619.8374,-60.2726,89.2386,-59.731
235,31.684044122695923,421.0764,518.5508,430.0512,20.3827,619.5508,-61.1635,89.1915,-60.5755
236,31.820065021514893,418.9492,517.9511,430.1282,19.5088,619.2161,-61.9466,89.1451,-61.3015
237,31.95190191268921,417.2164,517.168,430.2048,18.6514,618.8482,-62.6284,89.0994,-61.9227
238,32.087636947631836,415.7616,516.4185,430.2924,17.7334,618.4177,-63.2443,89.0528,-62.5017
239,32.219969034194946,413.4981,515.47,430.384,16.8745,617.9588,-63.7996,89.0054,-62.9933
240,32.35569214820862,411.9488,514.9011,430.4851,15.9406,617.4156,-64.2848,88.9594,-63.4308
241,32.487959146499634,410.4811,513.3848,430.5895,15.0275,616.8593,-64.7058,88.9135,-63.8197
242,32.623677015304565,408.5217,512.4936,430.6937,14.1529,616.2588,-65.0857,88.8681,-64.1603
243,32.75961399078369,406.3112,511.69,430.8156,13.1523,615.5552,-65.4511,88.8233,-64.4671
244,32.891685009002686,404.5495,509.9495,430.9301,12.254,614.8813,-65.7526,88.7801,-64.7214
245,33.02757906913757,402.9623,508.4934,431.0453,11.3147,614.1304,-66.0177,88.7358,-64.9607
246,33.159549951553345,401.1302,507.0829,431.1706,10.3236,613.2989,-66.274,88.6944,-65.162
247,33.29527306556702,399.3465,505.6277,431.2966,9.3581,612.4486,-66.492,88.6523,-65.3475
248,33.427842140197754,397.2729,503.7336,431.4218,8.3777,611.5449,-66.6888,88.6118,-65.5027
249,33.56373596191406,395.8366,501.8987,431.5476,7.3965,610.6336,-66.8583,88.5732,-65.641
250,33.6953399181366,394.1491,500.1892,431.6722,6.4241,609.6263,-67.0146,88.5354,-65.7597
251,33.831443071365356,392.5651,498.3565,431.7912,5.4322,608.6479,-67.1464,88.4991,-65.866
252,33.96749401092529,391.1599,495.9504,431.9177,4.4061,607.5766,-67.2696,88.4634,-65.9585
253,34.106189012527466,389.2562,493.5893,432.0339,3.3602,606.4522,-67.38,88.4285,-66.0448
254,34.235400915145874,387.4336,490.7855,432.1388,2.3856,605.3699,-67.4744,88.3988,-66.1157
255,34.36729907989502,385.9196,488.412,432.2474,1.2981,604.2168,-67.5657,88.3686,-66.184
256,34.503199100494385,384.362,486.8361,432.345,0.2765,603.0184,-67.6511,88.3397,-66.2534
257,34.635308027267456,382.936,484.0893,432.4311,-0.7883,601.8391,-67.7353,88.3133,-66.3214
258,34.771775007247925,381.0359,480.6862,432.5225,-1.9478,600.5184,-67.8225,88.2883,-66.3927
259,34.90707302093506,379.3954,478.3337,432.5955,-3.0709,599.2292,-67.9055,88.2654,-66.4634
260,35.039555072784424,378.0429,475.9552,432.6581,-4.2049,597.9178,-67.987,88.2455,-66.5354
261,35.17518401145935,376.7159,473.3291,432.7101,-5.3836,596.5437,-68.0692,88.2271,-66.6108
262,35.30696702003479,374.9555,470.1681,432.7485,-6.4948,595.2382,-68.1447,88.2131,-66.6825
263,35.443196058273315,373.6465,466.6815,432.7775,-7.7587,593.7409,-68.226,88.2008,-66.7615
264,35.57530212402344,372.3832,463.8625,432.7911,-8.9325,592.3002,-68.3033,88.1928,-66.8379
265,35.71112108230591,370.7681,460.7274,432.7906,-10.1202,590.8633,-68.3768,88.1877,-66.9191
266,35.84685707092285,369.6806,457.535,432.7758,-11.335,589.3926,-68.4489,88.1866,-67.0004
267,36.114859104156494,367.4198,450.987,432.6968,-13.8407,586.3041,-68.5851,88.1963,-67.1645
268,36.246938943862915,365.4165,447.9573,432.636,-15.0258,584.8424,-68.6442,88.2069,-67.2437
269,36.38279104232788,365.388,444.0411,432.559,-16.2605,583.3163,-68.7035,88.2213,-67.3205
270,36.51449513435364,364.7448,440.5185,432.4824,-17.2572,581.9846,-68.7498,88.2388,-67.3905
271,36.65070605278015,363.7685,437.6816,432.3777,-18.4056,580.5925,-68.7855,88.2603,-67.4516
272,36.78701996803284,363.5783,435.5379,432.2673,-19.5055,579.1533,-68.8018,88.285,-67.4947
273,36.91858506202698,363.4035,432.0952,432.1524,-20.5553,577.863,-68.793,88.3124,-67.514
274,37.05461502075195,362.7628,428.9671,432.0282,-21.5606,576.5981,-68.7557,88.3434,-67.507
